2442847139;2860369;2016-06-17;3;1346;2;true
2458801151;2860369;2016-06-24;3;1633;2;true
2465787366;2860369;2016-06-27;3;858;2;false
2495099931;2860369;2016-07-10;3;1383;1;true
2501660731;2860369;2016-07-13;3;476;2;false
2568509934;2860369;2016-08-13;3;1001;2;true
2655517662;2860369;2016-09-19;3;1640;2;true
2659515433;2860369;2016-09-21;3;1449;2;true
2670879025;2860369;2016-09-26;3;1227;2;false
2714900949;2860369;2016-10-16;3;2346;2;true
2720819279;2860369;2016-10-19;3;1235;2;true
2722829800;2860369;2016-10-20;3;1073;4;false
