2457547933;1000;1000;50;1000;983
2482968657;950;800;50;950;834
2483069969;1000;750;50;993;791
2484871312;1050;800;50;1030;845
2484936023;1000;850;50;970;905
2488239280;1050;1450;50;1016;1208
2488067023;1000;1500;50;976;1248
2499405431;1050;800;50;1039;834
2499523541;1100;750;50;1076;797
2503594738;1150;700;50;1108;779
2503724282;1200;650;50;1136;751
2516066293;1250;700;50;1000;1000
2518557831;1200;800;50;950;1096
2518418001;1250;700;50;1007;906
2520628278;1300;950;50;1051;1000
2520179596;1350;550;50;1098;817
2520445492;1400;450;50;1130;1052
2529247320;1450;600;50;1176;1147
2529154603;1500;550;50;1229;1094
2537286429;1550;1450;50;1272;1423
2537163589;1500;1500;50;1228;1467
2539406696;1450;1200;50;1188;1113
2539498252;1400;1250;50;1135;1166
