2847857509;2016-12-15;24;15;2414095;5077;SL i-League StarSeries S3;true##15;LGD-GAMING;35;16;84||2414095;Avalon_Club;16;35;31##131237305;Jakiro;5;2;21;863;8500;3000;342;512||221651179;Sand King;5;2;22;170;12600;69;408;586||106863163;Shadow Fiend;17;5;10;90;21900;1900;702;730||177416702;Legion Commander;1;5;12;415;10000;634;523;600||107081378;Crystal Maiden;7;2;19;2200;9600;138;367;473||130049546;Tiny;3;8;8;0;10400;424;306;360||167072778;Rubick;5;7;6;713;7400;0;326;359||139406237;Lifestealer;1;4;8;298;7700;109;349;369||142926535;Timbersaw;0;9;5;0;5400;0;344;364||141010367;Doom;7;7;4;0;13100;0;421;424
2849728090;2016-12-16;44;1951061;3349045;5077;SL i-League StarSeries S3;true##1951061;Newbee.Young;24;24;47||3349045;RUSH B;24;24;58##136477860;Queen of Pain;7;4;8;0;26800;1800;676;612||160678812;Shadow Demon;6;8;9;795;12100;3800;302;216||135726105;Ogre Magi;1;3;9;0;5600;56;316;344||173243564;Luna;9;3;11;0;26900;8600;734;628||117199412;Slardar;1;6;10;0;3300;38;289;336||113051039;Clockwerk;4;9;13;400;21500;0;279;275||169675045;Weaver;7;3;9;0;10100;1700;464;519||202001680;Lifestealer;6;4;11;1300;19600;2100;454;483||178086004;Rubick;1;5;14;0;8500;358;262;284||148185527;Puck;6;3;11;122;16900;693;421;469
2851337465;2016-12-16;47;3334621;2677025;4665;ProDotA Cup Series by Azubu.tv;false##3334621;Hard Question;25;29;71||2677025;;27;25;61##8591574;Crystal Maiden;4;9;17;0;13600;324;252;259||124168390;Pudge;1;7;11;0;9400;213;235;316||105604768;Abaddon;4;3;18;12500;10300;377;284;416||86828792;Death Prophet;7;6;12;0;20600;2500;425;448||136636129;Juggernaut;9;4;13;0;26800;3200;583;507||86974263;Bounty Hunter;4;7;14;3300;5500;84;378;383||221666230;Dragon Knight;3;7;9;0;15000;6000;632;585||170532209;Slark;11;1;10;0;34200;3600;743;590||11929046;Visage;5;5;12;0;15700;5300;450;393||76173488;Sand King;4;5;16;0;19400;590;522;584
2849636859;2016-12-16;30;726228;2640025;5115;World Cyber Arena 2016 Grand ...;true##726228;Vici Gaming;33;16;91||2640025;iG.Vitality;15;35;42##139937922;Slardar;6;5;20;0;8000;415;409;577||108484186;Dragon Knight;8;3;12;0;11100;3100;506;530||114239371;Rubick;6;5;17;0;7600;165;333;379||101695162;Io;6;1;23;13500;7600;485;350;453||139280377;Morphling;7;2;19;0;25400;6300;604;669||137193239;Luna;2;7;8;0;13700;3400;552;493||173880329;Outworld Devourer;5;9;9;320;13300;228;391;367||111291593;Axe;3;2;7;0;6800;178;308;335||103940975;Riki;3;10;8;0;9700;102;247;318||103039499;Witch Doctor;2;7;10;2700;6100;119;233;292
2849916227;2016-12-16;29;1951061;3349045;5077;SL i-League StarSeries S3;true##1951061;Newbee.Young;23;15;62||3349045;RUSH B;14;23;32##136477860;Tinker;6;3;8;269;21600;27;636;628||160678812;Warlock;7;2;10;8300;11700;1500;403;424||117199412;Legion Commander;4;2;12;2700;12800;2800;493;538||173243564;Terrorblade;4;3;13;0;13200;9300;659;510||135726105;Bounty Hunter;2;5;19;3700;7300;326;453;501||113051039;Dark Seer;2;5;8;2300;10400;104;357;365||169675045;Night Stalker;2;3;7;0;3500;0;291;309||178086004;Rubick;1;6;11;625;6100;0;238;250||202001680;Lifestealer;3;4;3;707;14800;384;415;437||148185527;Queen of Pain;6;5;3;101;14300;273;423;402
2850270756;2016-12-16;26;3625702;3337143;4685;AES Summer League S1;true##3625702;CHILI HUNTER;25;13;60||3337143;INFINITY;13;27;28##117891932;Shadow Demon;1;4;13;0;3900;1000;290;216||76969399;Juggernaut;6;0;14;0;13800;8500;593;547||187118706;Dark Seer;5;3;15;2200;12600;565;549;542||306834291;Outworld Devourer;11;0;7;0;21000;3000;682;662||147044935;Earthshaker;2;6;11;0;5500;15;333;222||131053605;Ogre Magi;0;7;6;0;3200;0;154;158||128357173;Slark;4;3;6;0;6700;0;400;446||185024218;Mirana;4;3;3;0;12100;679;501;541||149261506;Sand King;3;8;4;0;5400;0;257;266||185078105;Warlock;2;6;9;3400;12400;0;226;234
2850203131;2016-12-16;54;3336725;20;5077;SL i-League StarSeries S3;false##3336725;Rampage Gaming;0;0;0||20;TongFu;0;0;0##169672157;Crystal Maiden;0;0;0;0;0;0;140;0||117197143;Spirit Breaker;0;0;0;0;0;0;140;0||221743617;Medusa;0;0;0;0;0;0;140;0||247607981;Broodmother;0;0;0;0;0;0;140;0||248941611;Winter Wyvern;0;0;0;0;0;0;140;0||176996872;Tidehunter;0;0;0;0;0;0;151;0||133705802;Monkey King;0;0;0;0;0;0;151;0||216067541;Weaver;0;0;0;0;0;0;151;0||88521435;Gyrocopter;0;0;0;0;0;0;151;0||103275898;Brewmaster;0;0;0;0;0;0;151;0
2851124241;2016-12-16;36;3586479;3586501;5008;Polupro ladder league season 1;true##3586479;Union Power;32;20;85||3586501;4 humans and 1 homunculus;20;32;42##135241723;Luna;13;5;9;0;25800;4200;647;676||160050850;Disruptor;4;5;20;2300;10200;453;288;377||328973492;Juggernaut;6;3;15;0;21300;3000;482;610||95219538;Dark Seer;5;1;19;4000;19300;380;425;499||99789114;Slardar;4;6;22;400;7600;676;301;406||367030089;Omniknight;4;7;9;4600;6500;0;247;252||116001066;Mirana;7;6;7;0;18600;168;452;457||360389646;Lifestealer;3;4;7;495;14800;1100;443;560||234507241;Sand King;4;11;8;0;10400;62;300;312||316898997;Warlock;2;4;11;5300;6600;198;240;296
2849708056;2016-12-16;27;3456993;2208748;5077;SL i-League StarSeries S3;false##3456993;;9;32;23||2208748;Team DuoBao;30;10;82##143125335;Storm Spirit;2;6;3;2900;9600;333;464;563||324443088;Juggernaut;3;5;3;0;8000;571;382;401||129848451;Clockwerk;1;8;7;0;15700;15;284;261||218500899;Omniknight;3;7;4;4900;4000;124;233;204||134979108;Jakiro;0;6;6;0;9500;1500;224;202||89774212;Legion Commander;14;1;10;750;24800;4200;624;559||134517038;Bounty Hunter;1;2;23;3500;7600;41;395;317||102856993;Underlord;1;3;18;2400;5200;1400;404;451||136700299;Disruptor;2;2;20;0;8300;161;297;331||208796906;Gyrocopter;12;2;11;0;21100;2700;593;499
2850065295;2016-12-16;50;20;3336725;5077;SL i-League StarSeries S3;true##20;TongFu;48;34;116||3336725;Rampage Gaming;34;49;89##103275898;Slark;11;3;17;0;35900;6200;573;548||176996872;Undying;7;11;27;8100;18400;46;340;407||216067541;Storm Spirit;16;4;13;0;34300;2600;640;548||133705802;Witch Doctor;9;7;26;13100;12400;481;288;400||88521435;Slardar;5;9;33;0;17100;90;362;510||169672157;Doom;3;13;21;0;19300;627;383;364||117197143;Rubick;1;8;21;0;13000;122;277;300||221743617;Timbersaw;20;9;8;693;51200;1400;575;550||247607981;Earth Spirit;3;13;22;897;23200;81;278;305||248941611;Mirana;7;6;17;0;32500;4100;490;466
