2457691028;1000;1000;50;1000;1000
2457565842;1050;1000;50;1055;1000
2460131422;1100;1050;50;1106;1065
2480203750;1050;1150;50;1000;1067
2480056817;1100;1100;50;1053;1014
2480429722;1050;1000;50;1002;1000
2480342003;1100;950;50;1051;951
2484835754;1150;1000;50;1095;1002
2484900789;1100;1050;50;1041;1056
2487036904;1150;1000;50;1101;1000
2489052148;1200;850;50;1145;946
2489017951;1150;900;50;1085;1006
2487094989;1100;950;50;1021;956
2493848400;1150;1150;50;1072;1119
2569007402;1100;1000;50;1025;1000
2569085191;1150;950;50;1078;947
2568899416;1200;1000;50;1125;1000
