2410211227;2538753;2016-06-03;3;747;3;false
2410312824;2538753;2016-06-03;3;1436;3;false
2412553018;2538753;2016-06-04;3;1168;3;true
2412676290;2538753;2016-06-04;3;1387;3;true
2422315461;2538753;2016-06-08;3;1062;3;false
2422100487;2538753;2016-06-08;3;1372;3;true
2422212802;2538753;2016-06-08;3;766;3;false
2433978917;2538753;2016-06-13;3;1039;4;true
2433864741;2538753;2016-06-13;3;1924;3;true
2440508612;2538753;2016-06-16;3;908;3;false
2459046751;2538753;2016-06-24;1;1131;3;true
2459675261;2538753;2016-06-24;1;1337;3;true
2459399803;2538753;2016-06-24;1;1538;3;true
2459216314;2538753;2016-06-24;1;1209;3;true
2459583995;2538753;2016-06-24;1;1387;3;true
2460720900;2538753;2016-06-25;1;735;3;false
2459741412;2538753;2016-06-25;1;1577;3;true
2461361885;2538753;2016-06-25;1;1083;3;true
2460419598;2538753;2016-06-25;1;1085;3;true
2461015742;2538753;2016-06-25;1;1196;3;true
2463391722;2538753;2016-06-26;1;1198;3;true
2463706598;2538753;2016-06-26;1;1239;3;true
2464317937;2538753;2016-06-26;1;825;3;false
2463564353;2538753;2016-06-26;1;954;3;false
2462816076;2538753;2016-06-26;1;888;3;false
2464043004;2538753;2016-06-26;1;825;3;false
2462991375;2538753;2016-06-26;1;860;3;true
2465524303;2538753;2016-06-27;1;499;3;false
2465954548;2538753;2016-06-27;1;908;3;false
2465379514;2538753;2016-06-27;1;734;3;false
2465741210;2538753;2016-06-27;1;741;3;false
2465649035;2538753;2016-06-27;1;1259;3;true
2512752334;2538753;2016-07-18;3;1324;3;true
2512635763;2538753;2016-07-18;3;1171;3;true
2519003016;2538753;2016-07-21;3;1170;3;false
2518864618;2538753;2016-07-21;3;1221;3;false
2529648536;2538753;2016-07-26;2;1330;3;true
2529744998;2538753;2016-07-26;2;903;3;true
2532151432;2538753;2016-07-27;2;1005;3;true
2532327086;2538753;2016-07-27;2;1214;3;true
2534163455;2538753;2016-07-28;3;1323;3;true
2534037418;2538753;2016-07-28;3;970;3;true
2578664531;2538753;2016-08-17;3;695;3;false
2578754563;2538753;2016-08-17;3;1455;3;true
2578295629;2538753;2016-08-17;3;1823;3;true
2578168668;2538753;2016-08-17;3;1375;3;true
2578541156;2538753;2016-08-17;3;922;3;true
2580859674;2538753;2016-08-18;3;757;3;false
2580759566;2538753;2016-08-18;3;1401;3;false
2580636916;2538753;2016-08-18;3;806;3;false
2588317584;2538753;2016-08-21;3;798;3;false
2593429545;2538753;2016-08-23;2;1278;3;true
2593273196;2538753;2016-08-23;2;1157;3;true
2603164562;2538753;2016-08-27;3;1721;3;true
2606273603;2538753;2016-08-28;2;879;3;false
2605749151;2538753;2016-08-28;2;911;3;false
2605960381;2538753;2016-08-28;2;1177;3;false
2606154219;2538753;2016-08-28;2;682;3;false
2617208982;2538753;2016-09-02;3;981;3;false
2617343599;2538753;2016-09-02;3;1376;3;false
2626370554;2538753;2016-09-06;3;1556;3;true
2626459274;2538753;2016-09-06;3;1833;3;true
2644301380;2538753;2016-09-14;3;1164;3;true
2644154772;2538753;2016-09-14;3;1051;3;false
2644420063;2538753;2016-09-14;3;737;3;false
2662107100;2538753;2016-09-22;1;790;3;false
2661977503;2538753;2016-09-22;1;1601;3;true
2661576001;2538753;2016-09-22;1;1349;3;false
2663854398;2538753;2016-09-23;1;1381;4;true
2663703123;2538753;2016-09-23;1;726;3;true
2666268005;2538753;2016-09-24;1;1527;3;true
2666414264;2538753;2016-09-24;1;1152;4;false
2671409178;2538753;2016-09-26;2;750;3;false
2691749029;2538753;2016-10-06;1;1235;3;true
2691465961;2538753;2016-10-06;1;1280;3;true
2694127685;2538753;2016-10-07;1;885;3;false
2693998716;2538753;2016-10-07;1;2102;3;true
2697484544;2538753;2016-10-08;1;1212;3;false
2696864414;2538753;2016-10-08;1;1821;3;true
2697268185;2538753;2016-10-08;1;1152;4;true
2697388470;2538753;2016-10-08;1;1335;3;false
2696722540;2538753;2016-10-08;1;1063;3;true
2705906457;2538753;2016-10-12;1;820;4;false
2706086605;2538753;2016-10-12;1;1957;3;true
2706004596;2538753;2016-10-12;1;1788;3;true
2710045006;2538753;2016-10-14;1;934;3;false
2709731113;2538753;2016-10-14;1;1197;3;true
2709915195;2538753;2016-10-14;1;707;3;false
2712631211;2538753;2016-10-15;3;1366;3;true
2712728833;2538753;2016-10-15;3;1572;3;true
2719214280;2538753;2016-10-18;3;918;3;false
2719272863;2538753;2016-10-18;3;1438;3;true
2719345353;2538753;2016-10-18;3;644;3;false
2720732352;2538753;2016-10-19;3;1557;3;true
2725122243;2538753;2016-10-21;3;1321;4;true
2727374655;2538753;2016-10-22;3;946;3;false
2737426491;2538753;2016-10-27;1;682;3;false
2737621578;2538753;2016-10-27;1;1200;3;true
2737326148;2538753;2016-10-27;1;1292;3;false
2738512449;2538753;2016-10-27;1;966;3;false
2739740929;2538753;2016-10-28;1;790;4;false
2740120432;2538753;2016-10-28;1;1107;3;false
2740725576;2538753;2016-10-28;1;1097;3;false
2740634318;2538753;2016-10-28;1;1235;3;false
2740492401;2538753;2016-10-28;1;2177;3;true
