2708158481;3;2016-10-13;1;287;2;false
2710465212;3;2016-10-14;1;2075;2;true
2715707364;3;2016-10-17;1;1299;4;true
2715663224;3;2016-10-17;1;1433;2;true
2717502894;3;2016-10-17;1;1608;4;true
2717600898;3;2016-10-17;1;1258;2;true
2717560456;3;2016-10-17;1;498;2;false
2717653391;3;2016-10-18;1;1142;4;false
2717713390;3;2016-10-18;1;459;2;false
2738678785;3;2016-10-27;1;1880;4;true
2738496608;3;2016-10-27;1;417;2;true
2738810223;3;2016-10-28;1;1354;2;true
2740785367;3;2016-10-28;1;9;2;false
2740485757;3;2016-10-28;1;3506;2;true
2740920284;3;2016-10-28;1;1404;3;false
2741014942;3;2016-10-28;1;1670;2;true
2743230633;3;2016-10-29;1;2177;2;true
2743298309;3;2016-10-29;1;2313;2;true
