2435626756;2626685;2016-06-14;3;1671;2;true
2434978588;2626685;2016-06-14;3;1331;2;true
2434917095;2626685;2016-06-14;3;1980;2;true
2435517124;2626685;2016-06-14;3;564;2;false
2435752301;2626685;2016-06-14;3;1875;2;true
2437558029;2626685;2016-06-15;3;1417;2;true
2437449176;2626685;2016-06-15;3;1406;2;true
2437184549;2626685;2016-06-15;1;1572;2;true
2437115317;2626685;2016-06-15;1;1661;2;true
2439579535;2626685;2016-06-16;1;1893;2;true
2439659337;2626685;2016-06-16;1;1878;2;true
2441905752;2626685;2016-06-17;1;875;2;false
2441767694;2626685;2016-06-17;1;1268;2;true
2442248917;2626685;2016-06-17;3;445;2;false
2442473115;2626685;2016-06-17;1;671;2;false
2442079005;2626685;2016-06-17;3;1157;1;true
2442361952;2626685;2016-06-17;1;896;2;false
2442182095;2626685;2016-06-17;3;747;2;false
2444713784;2626685;2016-06-18;1;1154;1;false
2444037053;2626685;2016-06-18;3;1487;2;true
2444519922;2626685;2016-06-18;1;1987;2;false
2444159334;2626685;2016-06-18;3;1427;2;true
2447065491;2626685;2016-06-19;1;343;2;false
2446745680;2626685;2016-06-19;3;2033;2;true
2446630609;2626685;2016-06-19;3;672;2;false
2446885122;2626685;2016-06-19;3;1045;2;true
2447182071;2626685;2016-06-19;1;1277;4;false
