2859696836;2016-12-20;31;3510968;false;0;Why Should I?;3584142;AEF Season 1 Qualifiers;5065;5;Team Nope##14;24;31##68838211;Rubick;302;271;2;4;9;6200;0;73||162932095;Batrider;348;365;3;5;6;9300;0;236||86985308;Lifestealer;391;332;2;3;3;11000;395;832||123758789;Storm Spirit;394;415;4;5;6;11400;681;1100||44276560;Visage;242;235;3;7;7;8100;0;2000||Centaur Warrunner;Luna;Shadow Demon;Puck;Warlock##2859696836;1000;900;50;1000;906
2859801704;2016-12-20;42;3510968;false;1;Why Should I?;3584142;AEF Season 1 Qualifiers;5065;5;Team Nope##23;34;47##68838211;Rubick;288;349;1;4;11;9800;1100;72||86985308;Juggernaut;494;468;7;5;7;16200;0;2400||123758789;Tinker;489;463;9;2;9;43600;180;60||44276560;Earth Spirit;235;268;4;15;9;12000;0;333||162932095;Dark Seer;359;413;2;8;11;15900;3400;556||Doom;Storm Spirit;Ogre Magi;Lifestealer;Oracle##2859801704;950;950;50;945;961
2861723946;2016-12-21;28;3510968;true;0;No Timbersaw;3544750;AEF Season 1 Qualifiers;5065;5;Team Nope##36;17;66##68838211;Naga Siren;424;486;8;2;12;4200;2400;1400||123758789;Pudge;411;509;9;6;10;14600;90;272||60252548;Nyx Assassin;405;518;6;5;18;16200;0;105||86985308;Anti-Mage;862;960;8;0;6;18700;0;5200||91350081;Venomancer;358;386;5;4;20;12300;0;1100||Sven;Mirana;Viper;Warlock;Faceless Void##2861723946;900;1000;50;896;1000
2861606428;2016-12-21;28;3510968;true;1;No Timbersaw;3544750;AEF Season 1 Qualifiers;5065;5;Team Nope##24;10;55##68838211;Keeper of the Light;372;376;5;2;12;10700;5800;310||123758789;Windranger;483;500;6;2;11;15900;0;1300||86985308;Luna;742;702;7;1;8;19300;0;6600||60252548;Nyx Assassin;354;319;4;5;11;10500;0;437||91350081;Shadow Demon;300;313;2;0;13;5700;0;1200||Lion;Slark;Legion Commander;Necrophos;Visage##2861606428;950;950;50;951;945
2863682000;2016-12-22;30;3510968;true;1;The Last Spartans;3623669;AEF Season 1 Qualifiers;5065;5;Team Nope##32;20;77##68838211;Bounty Hunter;382;397;7;5;17;6500;2500;117||123758789;Earthshaker;420;429;2;5;18;12900;0;884||91350081;Venomancer;323;343;2;5;21;13700;0;572||72982496;Timbersaw;612;758;11;3;9;14700;317;445||86985308;Luna;817;768;10;2;12;25200;0;11500||Dazzle;Visage;Tidehunter;Slark;Storm Spirit##2863682000;1000;950;50;1000;920
2864187320;2016-12-22;75;3510968;true;1;Princes of Persia;3619395;AEF Season 1 Qualifiers;5065;5;Team Nope##69;44;124##68838211;Ogre Magi;364;366;4;12;26;14800;0;635||123758789;Tiny;576;366;34;12;21;52100;0;5400||86985308;Lifestealer;663;371;17;7;22;49300;2500;10200||72982496;Nyx Assassin;534;369;12;11;22;36200;0;955||91350081;Warlock;318;373;2;2;33;28100;16200;2000||Leshrac;Templar Assassin;Slardar;Morphling;Shadow Demon##2864187320;1050;1100;50;1045;1102
2864078890;2016-12-22;30;3510968;true;0;Princes of Persia;3619395;AEF Season 1 Qualifiers;5065;5;Team Nope##26;23;56##68838211;Disruptor;269;331;3;9;14;5900;0;244||72982496;Tidehunter;440;521;2;5;14;8000;309;353||123758789;Invoker;585;694;7;3;10;9200;0;4300||86985308;Anti-Mage;819;893;13;1;8;21000;0;5900||91350081;Ogre Magi;245;283;1;5;10;4100;0;569||Kunkka;Warlock;Outworld Devourer;Clockwerk;Mirana##2864078890;1100;1050;50;1097;1050
2863768797;2016-12-22;27;3510968;true;0;The Last Spartans;3623669;AEF Season 1 Qualifiers;5065;5;Team Nope##27;10;66##68838211;Lion;341;387;4;1;14;6600;0;910||123758789;Shadow Fiend;609;592;10;3;12;18700;68;3000||86985308;Juggernaut;685;595;10;1;10;18200;0;6300||72982496;Tidehunter;478;651;2;3;15;10000;1800;479||91350081;Venomancer;361;364;1;2;15;10200;0;1300||Rubick;Abaddon;Invoker;Night Stalker;Necrophos##2863768797;1150;900;50;1144;875
2863938550;2016-12-22;51;3510968;false;1;Princes of Persia;3619395;AEF Season 1 Qualifiers;5065;5;Team Nope##11;25;23##68838211;Naga Siren;264;273;0;3;5;3700;1400;371||123758789;Tinker;444;389;3;6;5;52100;0;0||86985308;Lifestealer;479;539;5;1;3;16900;611;632||72982496;Batrider;312;395;2;4;6;8200;0;115||91350081;Venomancer;208;202;1;11;4;14700;400;0||Bane;Weaver;Underlord;Viper;Warlock##2863938550;1200;1000;50;1178;1003
