2458394433;1000;950;50;1000;940
2458243176;950;1000;50;947;1000
2476689910;1000;1000;50;1000;1000
2476868587;950;1050;50;950;1044
2512317248;900;900;50;905;1072
2512582303;950;800;50;964;1010
2512453983;1000;750;50;1016;958
2512126172;950;850;50;963;1013
2514575187;1000;850;50;1015;994
2514394571;1050;850;50;1063;798
2514259442;1000;900;50;997;864
2514756265;950;800;50;940;946
2529567442;900;1000;50;891;1128
2529706756;950;950;50;954;1065
2529840818;900;1000;50;910;1109
2531263117;850;650;50;871;864
2532053655;900;1050;50;920;1148
2531915495;850;1050;50;879;1144
2531367770;800;600;50;845;815
2544223156;850;1200;50;897;1084
2544686268;800;850;50;854;929
2544547342;850;800;50;908;875
2544315274;900;1350;50;956;1218
2568531686;850;1000;50;920;1006
2568407869;800;1050;50;875;1051
2575620376;850;1100;50;947;1213
2575276783;800;1150;50;908;1252
2575418706;750;1200;50;877;1283
