2479948720;1000;900;50;1000;855
2480040612;950;950;50;942;913
2479838615;1000;900;50;990;865
2495021464;1050;1100;50;1032;1118
2495158796;1000;1150;50;987;1163
2495347447;1050;1100;50;1045;1105
2510880321;1100;1200;50;1097;1193
2510708924;1050;1250;50;1052;1238
2510984142;1100;1200;50;1110;1180
2512504241;1050;1050;50;1064;1048
2534231650;1000;900;50;1000;1000
2534358398;1050;850;50;1050;950
2534438961;1000;900;50;995;1005
2581152637;950;750;50;1014;797
2581036237;1000;700;50;1050;761
2580942550;950;750;50;961;850
2583434880;1000;950;50;1004;942
2583273373;950;1000;50;951;995
2588830075;900;1150;50;904;1182
2588356135;950;900;50;969;984
2588224746;900;950;50;920;1033
2588921360;950;1100;50;976;1117
2588542991;900;900;50;929;977
2588681520;850;1150;50;882;1164
2591050295;800;800;50;859;927
